Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2020-06-25,2020,6,25,Thursday,25,2020-25,82.54,82.54,80.53,81.14,3180600,71.33,-0.01743756799110796,73.81428571428572,70.7246
2020-06-26,2020,6,26,Friday,25,2020-25,81.1,81.7,79.29,79.68,4495800,70.04,-0.017993473604765886,73.39214285714286,70.7678
2020-06-29,2020,6,29,Monday,26,2020-26,80.22,80.63,79.29,80.61,2346300,70.86,0.01167152767014179,73.06285714285714,70.7676
2020-06-30,2020,6,30,Tuesday,26,2020-26,80.54,81.46,80.46,81.18,3627600,71.36,0.007071025933985675,72.69714285714285,70.819
2020-07-01,2020,7,1,Wednesday,26,2020-26,81.14,82.82,81.05,82.35,2989200,72.39,0.014412661486552958,72.59285714285714,70.9346
2020-07-02,2020,7,2,Thursday,26,2020-26,82.85,83.5,82.51,82.69,1552500,72.69,0.00412845738413492,72.56357142857144,71.019
2020-07-06,2020,7,6,Monday,27,2020-27,79.39,80.88,73.31,73.59,26851600,64.69,-0.11004948201062059,71.90642857142858,70.9754
2020-07-07,2020,7,7,Tuesday,27,2020-27,71.76,74.65,71.5,74.22,12917200,65.24,0.008560963281145195,71.23428571428572,70.9252
2020-07-08,2020,7,8,Wednesday,27,2020-27,74.02,75.71,73.81,75.22,6569000,66.12,0.013473575547348293,70.67357142857144,70.8822
2020-07-09,2020,7,9,Thursday,27,2020-27,74.62,74.67,73.06,73.77,6023500,64.85,-0.01927703003080994,69.99785714285714,70.80059999999999
2020-07-10,2020,7,10,Friday,27,2020-27,73.36,74.39,72.99,73.58,4969200,64.68,-0.0025753168410309613,69.48642857142858,70.726
2020-07-13,2020,7,13,Monday,28,2020-28,73.62,74.34,73.24,73.68,5048300,64.77,0.0013588054307396291,68.88571428571429,70.68
2020-07-14,2020,7,14,Tuesday,28,2020-28,74.0,74.48,73.34,73.92,4871600,64.98,0.0032575323441570436,68.32785714285714,70.6648
2020-07-15,2020,7,15,Wednesday,28,2020-28,74.65,75.83,73.91,75.45,5791900,66.33,0.02069820985980142,67.88071428571429,70.67320000000001
2020-07-16,2020,7,16,Thursday,28,2020-28,75.49,77.17,75.39,76.95,4807300,67.64,0.0198803681048636,67.61714285714285,70.67060000000001
2020-07-17,2020,7,17,Friday,28,2020-28,77.12,79.1,77.04,78.58,4768700,69.08,0.021182831996684914,67.54857142857144,70.7004
2020-07-20,2020,7,20,Monday,29,2020-29,78.19,78.5,77.17,77.55,3298600,68.17,-0.013107808633504359,67.35642857142857,70.7056
2020-07-21,2020,7,21,Tuesday,29,2020-29,77.7,78.89,77.44,78.21,3239700,68.75,0.008510804977692743,67.17,70.7172
2020-07-22,2020,7,22,Wednesday,29,2020-29,77.94,79.93,77.3,79.55,4793700,69.93,0.01713330491783127,66.99428571428571,70.73780000000001
2020-07-23,2020,7,23,Thursday,29,2020-29,79.65,81.23,79.47,80.59,4838400,70.84,0.013073551889555945,66.86214285714286,70.7816
2020-07-24,2020,7,24,Friday,29,2020-29,80.76,81.93,80.1,80.41,4312000,70.69,-0.0022336397278365228,67.29071428571429,70.8214
2020-07-27,2020,7,27,Monday,30,2020-30,80.55,81.21,79.59,80.22,2603800,70.52,-0.0023628710199675718,67.66785714285714,70.847
2020-07-28,2020,7,28,Tuesday,30,2020-30,80.2,82.52,80.0,82.06,4532000,72.14,0.02293687361437291,68.09785714285714,70.9296
2020-07-29,2020,7,29,Wednesday,30,2020-30,82.11,82.68,81.61,82.26,2950000,72.31,0.002437622129649153,68.63071428571428,70.9872
2020-07-30,2020,7,30,Thursday,30,2020-30,81.93,82.07,80.92,81.52,3604700,71.66,-0.008996257081012704,69.12928571428571,71.0496
2020-07-31,2020,7,31,Friday,30,2020-30,81.6,82.19,79.89,81.03,4843100,71.23,-0.006010606313537337,69.59071428571428,71.10480000000001
2020-08-03,2020,8,3,Monday,31,2020-31,80.78,80.98,79.46,80.33,2355500,70.62,-0.008638946819017446,69.99357142857143,71.1504
2020-08-04,2020,8,4,Tuesday,31,2020-31,80.11,81.24,80.05,80.88,3081600,71.1,0.006846855295425058,70.33428571428571,71.1724
2020-08-05,2020,8,5,Wednesday,31,2020-31,81.0,81.0,78.96,79.71,2905200,70.07,-0.01446579652339719,70.50785714285715,71.1684
2020-08-06,2020,8,6,Thursday,31,2020-31,79.36,79.88,78.95,79.63,2720300,70.0,-0.0010037731592429378,70.57357142857143,71.15
2020-08-07,2020,8,7,Friday,31,2020-31,79.21,81.1,79.18,80.62,3476800,70.87,0.012432525457140908,70.76642857142858,71.1118
2020-08-10,2020,8,10,Monday,32,2020-32,80.73,80.92,79.89,80.12,3188900,70.43,-0.0062018277790857335,70.88642857142857,71.042
2020-08-11,2020,8,11,Tuesday,32,2020-32,80.33,80.52,78.42,78.56,3951800,69.06,-0.019470866710133317,70.82428571428572,70.9296
2020-08-12,2020,8,12,Wednesday,32,2020-32,78.8,80.51,78.66,79.58,3920300,69.96,0.01298387952062785,70.76142857142857,70.8292
2020-08-13,2020,8,13,Thursday,32,2020-32,79.05,79.58,78.79,79.31,2657600,69.72,-0.0033931455254059273,70.69214285714285,70.7196
2020-08-14,2020,8,14,Friday,32,2020-32,79.29,79.47,78.62,78.85,2067200,69.31,-0.0057999038109572965,70.60571428571428,70.612
2020-08-17,2020,8,17,Monday,33,2020-33,78.44,79.3,78.1,78.68,2749000,69.17,-0.0021560211745318414,70.39357142857143,70.5134
2020-08-18,2020,8,18,Tuesday,33,2020-33,78.68,79.01,77.78,78.18,3421000,68.73,-0.006354635169660949,70.13785714285714,70.369
2020-08-19,2020,8,19,Wednesday,33,2020-33,78.35,78.48,77.78,77.94,2561300,68.52,-0.003069918407487826,69.91357142857143,70.23
2020-08-20,2020,8,20,Thursday,33,2020-33,77.61,78.29,77.51,77.7,2433500,68.3,-0.0030792604741680663,69.7042857142857,70.0664
2020-08-21,2020,8,21,Friday,33,2020-33,77.79,78.82,77.37,78.64,3813700,69.13,0.012097735332718962,69.59785714285714,69.972
2020-08-24,2020,8,24,Monday,34,2020-34,78.7,79.15,78.1,79.1,2074000,69.53,0.005849427296459098,69.4857142857143,69.9006
2020-08-25,2020,8,25,Tuesday,34,2020-34,79.25,79.25,78.17,78.5,2535200,69.01,-0.00758531324129974,69.41,69.803
2020-08-26,2020,8,26,Wednesday,34,2020-34,78.09,78.51,77.59,78.08,2708500,68.64,-0.005350291937126772,69.31285714285714,69.6828
2020-08-27,2020,8,27,Thursday,34,2020-34,78.48,78.91,77.86,78.0,3339500,68.57,-0.0010248391213771857,69.14857142857143,69.5748
2020-08-28,2020,8,28,Friday,34,2020-34,78.0,78.17,77.36,78.02,2992400,68.59,0.00025647262352235245,69.01714285714286,69.46039999999999
2020-08-31,2020,8,31,Monday,35,2020-35,78.0,79.0,77.85,78.44,4476800,68.95,0.005383209232782793,69.00928571428571,69.40259999999999
2020-09-01,2020,9,1,Tuesday,35,2020-35,77.67,78.34,77.47,77.82,3360600,68.41,-0.007903729271437121,68.89857142857143,69.30720000000001
2020-09-02,2020,9,2,Wednesday,35,2020-35,78.03,80.2,77.99,79.6,3845800,69.97,0.022872828407894286,68.91642857142857,69.2508
2020-09-03,2020,9,3,Thursday,35,2020-35,78.84,79.75,78.36,78.99,4559300,70.27,0.004195419612286422,68.985,69.20439999999999
2020-09-04,2020,9,4,Friday,35,2020-35,79.16,79.39,77.67,78.44,3311900,69.78,-0.006962863137487063,69.02857142857142,69.1734
2020-09-08,2020,9,8,Tuesday,36,2020-36,78.23,78.72,77.29,78.2,3142700,69.57,-0.0030596918724966615,69.08857142857143,69.164
2020-09-09,2020,9,9,Wednesday,36,2020-36,78.81,80.63,78.7,79.64,5016400,70.85,0.018414384239586745,69.255,69.1638
2020-09-10,2020,9,10,Thursday,36,2020-36,79.25,79.7,78.24,78.73,3734500,70.04,-0.011426417018937651,69.37928571428571,69.13740000000001
2020-09-11,2020,9,11,Friday,36,2020-36,78.9,79.99,78.64,79.64,3816200,70.85,0.011558489135913508,69.50214285714286,69.1066
2020-09-14,2020,9,14,Monday,37,2020-37,80.03,81.14,79.85,80.73,3437400,71.82,0.013686501029836817,69.66571428571429,69.08919999999999
2020-09-15,2020,9,15,Tuesday,37,2020-37,80.93,82.41,80.51,80.9,3948000,71.97,0.0021060168723567863,69.87714285714286,69.2348
2020-09-16,2020,9,16,Wednesday,37,2020-37,81.05,82.15,80.8,81.6,3805300,72.59,0.008652524463963918,70.15928571428572,69.3818
2020-09-17,2020,9,17,Thursday,37,2020-37,81.29,82.02,79.45,79.82,5056400,71.01,-0.021813927246829845,70.33357142857143,69.4796
2020-09-18,2020,9,18,Friday,37,2020-37,79.18,80.15,77.69,77.96,6489000,69.35,-0.023302221013086655,70.38785714285714,69.5696
2020-09-21,2020,9,21,Monday,38,2020-38,77.72,78.29,76.87,77.97,6087500,69.36,0.00012827209349297597,70.41714285714285,69.6632
2020-09-22,2020,9,22,Tuesday,38,2020-38,78.02,79.15,77.31,77.5,4742500,68.94,-0.0060280151680446314,70.455,69.7466
2020-09-23,2020,9,23,Wednesday,38,2020-38,77.46,77.67,76.17,76.27,5437400,67.85,-0.015871225937362787,70.30357142857143,69.804
2020-09-24,2020,9,24,Thursday,38,2020-38,76.17,77.04,75.3,76.31,3249600,67.88,0.0005246825114189058,70.13285714285713,69.835
2020-09-25,2020,9,25,Friday,38,2020-38,75.81,77.11,75.79,77.05,2749200,68.54,0.009697377839551713,70.04428571428572,69.85300000000001
2020-09-28,2020,9,28,Monday,39,2020-39,77.12,78.42,77.06,77.23,3076800,68.7,0.0023359443238033517,69.98214285714286,69.8454
2020-09-29,2020,9,29,Tuesday,39,2020-39,78.36,78.9,77.49,77.88,3523900,69.28,0.008416497935076261,69.87,69.8676
2020-09-30,2020,9,30,Wednesday,39,2020-39,78.4,79.23,78.13,78.93,3685200,70.21,0.013482516755549012,69.88214285714285,69.8968
2020-10-01,2020,10,1,Thursday,39,2020-39,79.01,79.38,77.97,78.59,4894700,69.91,-0.004307870975537309,69.81500000000001,69.8964
2020-10-02,2020,10,2,Friday,39,2020-39,78.37,80.55,77.87,79.8,3511800,70.99,0.015396505355809165,69.75571428571428,69.8994
2020-10-05,2020,10,5,Monday,40,2020-40,79.6,80.69,79.21,80.09,2924500,71.25,0.0036340113281676523,69.7042857142857,69.9106
2020-10-06,2020,10,6,Tuesday,40,2020-40,80.36,81.76,79.88,81.11,3623800,72.15,0.012735791018746667,69.67285714285715,69.94319999999999
2020-10-07,2020,10,7,Wednesday,40,2020-40,81.22,81.5,80.43,81.02,2147000,72.07,-0.0011098259246072883,69.74857142857142,69.9418
2020-10-08,2020,10,8,Thursday,40,2020-40,81.18,82.97,80.84,82.06,3108300,73.0,0.012836351784400346,70.00928571428571,69.95559999999999
2020-10-09,2020,10,9,Friday,40,2020-40,82.31,82.63,81.39,81.78,2687500,72.75,-0.0034122740697061227,70.25142857142858,69.9774
2020-10-12,2020,10,12,Monday,41,2020-41,81.78,82.99,81.7,82.42,2305400,73.32,0.007826158725271481,70.56428571428572,70.0192
2020-10-13,2020,10,13,Tuesday,41,2020-41,81.81,82.05,80.57,81.57,3972800,72.56,-0.010313022270463268,70.90071428571427,70.058
2020-10-14,2020,10,14,Wednesday,41,2020-41,81.88,82.0,80.83,81.05,1975500,72.1,-0.006374951713673083,71.20214285714286,70.078
2020-10-15,2020,10,15,Thursday,41,2020-41,80.07,81.28,79.85,80.81,2988900,71.89,-0.0029611626753824893,71.44142857142857,70.11439999999999
2020-10-16,2020,10,16,Friday,41,2020-41,81.0,82.23,81.0,81.41,3290700,72.42,0.0074248930044900074,71.70714285714287,70.1628
2020-10-19,2020,10,19,Monday,42,2020-42,81.64,81.99,80.65,80.9,2594000,71.97,-0.006264434040241795,71.89928571428571,70.1848
2020-10-20,2020,10,20,Tuesday,42,2020-42,81.47,81.85,80.72,81.08,3200900,72.13,0.0022248833703988335,72.03642857142857,70.21879999999999
2020-10-21,2020,10,21,Wednesday,42,2020-42,81.2,81.3,80.14,80.23,3423900,71.37,-0.010483569588276342,72.14071428571428,70.265
2020-10-22,2020,10,22,Thursday,42,2020-42,80.2,81.31,80.09,81.18,2142300,72.22,0.011840746676734959,72.22857142857143,70.3102
2020-10-23,2020,10,23,Friday,42,2020-42,81.69,81.89,80.52,81.14,2386500,72.18,-0.0004926312382085296,72.295,70.3594
2020-10-26,2020,10,26,Monday,43,2020-43,80.44,82.12,80.44,81.72,4064300,72.7,0.007148417660808981,72.33428571428571,70.4272
2020-10-27,2020,10,27,Tuesday,43,2020-43,81.54,83.3,81.4,82.47,4153500,73.36,0.009177553782272474,72.42642857142857,70.511
2020-10-28,2020,10,28,Wednesday,43,2020-43,81.21,82.0,79.69,79.8,3385700,70.99,-0.03237539690718916,72.28285714285714,70.5562
2020-10-29,2020,10,29,Thursday,43,2020-43,79.8,82.44,79.18,80.95,5310300,72.01,0.014410838345015442,72.23,70.62599999999999
2020-10-30,2020,10,30,Friday,43,2020-43,80.44,81.36,79.53,80.34,3503500,71.47,-0.0075354808579716215,72.09785714285714,70.68939999999999
2020-11-02,2020,11,2,Monday,44,2020-44,80.94,82.14,79.92,81.66,3372700,72.64,0.016430326117079064,72.10357142857143,70.7596
2020-11-03,2020,11,3,Tuesday,44,2020-44,82.78,84.25,82.2,82.91,4551300,73.75,0.01530719842780548,72.22142857142858,70.844
2020-11-04,2020,11,4,Wednesday,44,2020-44,82.9,85.09,82.6,82.7,3768300,73.57,-0.0025327873643029575,72.34142857142857,70.93520000000001
2020-11-05,2020,11,5,Thursday,44,2020-44,82.25,84.55,81.92,83.14,4214800,73.96,0.005320277556252195,72.45142857142856,71.0416
2020-11-06,2020,11,6,Friday,44,2020-44,83.36,84.99,82.94,83.7,4053300,74.46,0.0067358968899629,72.62928571428571,71.1594
2020-11-09,2020,11,9,Monday,45,2020-45,85.17,86.95,83.92,84.02,4782800,74.74,0.003822905875710658,72.8157142857143,71.2824
2020-11-10,2020,11,10,Tuesday,45,2020-45,84.58,85.99,84.15,85.76,4427400,76.29,0.020709551510472046,73.16714285714285,71.4292
2020-11-11,2020,11,11,Wednesday,45,2020-45,86.0,86.83,85.24,85.68,2602300,76.22,-0.000932744491912274,73.45285714285714,71.58539999999999
2020-11-12,2020,11,12,Thursday,45,2020-45,85.27,85.59,83.8,84.58,3587200,75.24,-0.012838486852510211,73.67142857142856,71.6908
2020-11-13,2020,11,13,Friday,45,2020-45,85.17,85.71,84.72,84.93,2774700,75.55,0.004138030895958877,73.875,71.7964
2020-11-16,2020,11,16,Monday,46,2020-46,86.0,86.23,85.1,86.07,3697000,76.57,0.013422842512571753,74.10428571428572,71.9322
2020-11-17,2020,11,17,Tuesday,46,2020-46,85.33,86.14,84.09,84.17,3818100,74.88,-0.02207516011139865,74.38214285714285,72.0384
2020-11-18,2020,11,18,Wednesday,46,2020-46,84.48,84.5,81.02,81.21,5083700,72.24,-0.03516664238195333,74.39857142857143,72.0662
2020-11-19,2020,11,19,Thursday,46,2020-46,80.9,81.0,79.47,79.76,6147900,70.95,-0.01785510613581165,74.36142857142856,72.0844
2020-11-20,2020,11,20,Friday,46,2020-46,79.69,80.55,78.55,78.65,4928100,69.97,-0.013916878944250088,74.17071428571428,72.0668
2020-11-23,2020,11,23,Monday,47,2020-47,78.87,79.57,78.34,79.05,5783300,70.32,0.005085761916684195,73.92571428571429,72.0368
2020-11-24,2020,11,24,Tuesday,47,2020-47,79.69,79.98,79.09,79.38,5260000,70.61,0.004174829445523498,73.71428571428571,72.0096
2020-11-25,2020,11,25,Wednesday,47,2020-47,79.83,80.12,78.35,79.41,3886600,70.64,0.00037793242010830674,73.47714285714287,71.97059999999999
2020-11-27,2020,11,27,Friday,47,2020-47,79.42,79.57,78.38,79.04,2053400,70.31,-0.0046595135758567,73.18071428571429,71.9566
2020-11-30,2020,11,30,Monday,48,2020-48,78.88,79.81,78.4,78.49,8418300,69.82,-0.006958458451181149,72.8292857142857,71.96600000000001
2020-12-01,2020,12,1,Tuesday,48,2020-48,79.25,81.11,79.09,80.16,6360500,71.31,0.021276793356184154,72.47357142857143,72.005
2020-12-02,2020,12,2,Wednesday,48,2020-48,80.04,80.66,79.42,80.28,3670000,71.42,0.0014968056199433644,72.13071428571428,72.0546
2020-12-03,2020,12,3,Thursday,48,2020-48,79.42,79.65,78.24,78.4,3452700,70.29,-0.01569361067141173,71.77714285714285,72.10340000000001
2020-12-04,2020,12,4,Friday,48,2020-48,78.45,78.77,75.77,75.88,6237400,68.04,-0.03214292691503706,71.24071428571429,72.1066
2020-12-07,2020,12,7,Monday,49,2020-49,75.68,76.36,75.35,76.14,6291000,68.27,0.003426406441442209,70.64785714285715,72.1012
2020-12-08,2020,12,8,Tuesday,49,2020-49,75.62,75.8,74.59,74.75,8752100,67.02,-0.018255798658502687,70.08642857142857,72.0676
2020-12-09,2020,12,9,Wednesday,49,2020-49,74.61,74.84,73.16,74.3,8010900,66.62,-0.0060200072694512885,69.685,72.0144
2020-12-10,2020,12,10,Thursday,49,2020-49,75.01,75.3,73.96,74.32,6424300,66.64,0.00026913051260879506,69.37714285714286,71.943
2020-12-11,2020,12,11,Friday,49,2020-49,73.91,75.04,73.91,74.91,3893100,67.17,0.007938473396393642,69.17714285714285,71.8882
2020-12-14,2020,12,14,Monday,50,2020-50,75.38,75.52,74.38,74.47,4153900,66.77,-0.005873339823927015,68.92357142857144,71.8038
2020-12-15,2020,12,15,Tuesday,50,2020-50,75.09,75.69,74.52,75.48,3917300,67.68,0.013562348238414401,68.71428571428571,71.7324
2020-12-16,2020,12,16,Wednesday,50,2020-50,76.27,76.77,75.15,75.17,4752300,67.4,-0.004107097482012878,68.48285714285714,71.63740000000001
2020-12-17,2020,12,17,Thursday,50,2020-50,76.14,76.69,75.73,75.93,4450400,68.08,0.010110406691550722,68.32357142857143,71.55760000000001
2020-12-18,2020,12,18,Friday,50,2020-50,75.63,76.16,75.07,75.37,15175400,67.58,-0.0073750064717614805,68.16357142857143,71.4492
2020-12-21,2020,12,21,Monday,51,2020-51,74.57,74.8,73.82,74.52,6991200,66.82,-0.01127780841070214,67.84285714285714,71.33059999999999
2020-12-22,2020,12,22,Tuesday,51,2020-51,74.51,74.56,73.39,73.5,6252500,65.9,-0.013687646428653832,67.44857142857143,71.1822
2020-12-23,2020,12,23,Wednesday,51,2020-51,74.0,74.87,73.87,74.04,2757400,66.39,0.0073470045518502225,67.17,71.0588
2020-12-24,2020,12,24,Thursday,51,2020-51,74.04,74.31,73.54,74.23,1065000,66.56,0.002566177711110562,67.06428571428572,70.94800000000001
2020-12-28,2020,12,28,Monday,52,2020-52,74.5,74.72,73.53,73.7,3165700,66.08,-0.007140288575916531,66.90785714285714,70.8318
2020-12-29,2020,12,29,Tuesday,52,2020-52,73.96,74.46,73.48,73.88,3718700,66.24,0.0024425871935278565,66.85214285714287,70.70819999999999
2020-12-30,2020,12,30,Wednesday,52,2020-52,73.64,74.34,73.51,74.06,1929200,66.4,0.002436289974827366,66.83642857142857,70.59679999999999
